10.175.1.7
[   780][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
[11259715][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11260717][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11261718][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11262720][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11263721][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11264723][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11265725][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11266727][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11267728][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11268730][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11269731][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11270733][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11271734][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11272736][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11273737][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11274739][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11275740][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11276742][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11277743][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11278745][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11279746][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11280748][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11281749][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11282751][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11283753][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11284755][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11285756][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11286758][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11287759][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11288761][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11289762][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11290764][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11291765][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11292767][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11293768][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11294770][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11295771][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11296773][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11297775][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11298777][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11299778][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11300781][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11301782][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11302784][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11303785][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11304787][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11305788][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11306790][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11307791][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11308793][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11309794][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11310796][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11311797][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11312799][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11313800][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11314804][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11315806][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11316809][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11317811][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11318814][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11319817][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11320820][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11321821][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11322823][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11323825][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11324827][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11325828][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11326830][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11327831][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11328833][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11329836][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11330837][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11331839][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11332840][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11333842][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11334843][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11335845][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11336846][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11337848][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11338849][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11339851][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11340852][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11341854][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11342855][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11343859][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11344860][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11345862][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11346863][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11347865][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11348866][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11349868][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11350869][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11351871][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11352872][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11353874][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11354875][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11355877][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11356878][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11357880][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11358881][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11359883][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11360884][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11361888][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11362889][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11363891][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11364892][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11365894][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11366897][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11367898][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11368900][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11369901][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11370903][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11371904][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11372906][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11373907][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11374909][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11375910][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11376912][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11377913][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11378915][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11379916][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11380918][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11381919][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11382921][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11383922][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11384924][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11385925][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11386928][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11387930][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11388934][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11389938][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11390940][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11391943][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11392947][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11393948][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11394951][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11395952][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11396955][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11397957][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11398961][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11399962][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11400965][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11401966][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11402969][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11403971][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11404974][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11405977][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11406979][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11407981][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11408987][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11409990][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11410991][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11411995][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11412997][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11414000][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11415001][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11416003][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11417005][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11418006][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11419008][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11420009][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11421011][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11422015][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11423016][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11424018][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11425020][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11426023][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11427025][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11428028][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11429030][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11430033][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11431036][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11432038][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11433040][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11434043][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11435044][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11436049][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11437051][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11438054][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11439056][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11440058][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11441060][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11442061][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11443063][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11444064][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11445066][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11446068][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11447070][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11448071][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11449072][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11450075][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11451080][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11452082][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11453086][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11454088][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11455092][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11456097][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11457098][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11458101][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11459102][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11460105][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11461108][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11462109][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11463112][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
[11464113][E][Wire.cpp:513] requestFrom(): i2cRead returned Error 263
